Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Form 1A - Cessation as Employer,Chrome 69.0.3497.100,This test suite consisted all automated workflow,2018-10-20 15:08:54,2018-10-20 16:05:53,56m - 59.737s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Form 1A - Cessation As Employer/Employer to UO (Approve),Chrome 69.0.3497.100,,2018-10-20 15:08:54,2018-10-20 15:18:04,9m - 10.080s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-20 15:08:55,2018-10-20 15:18:04,9m - 9.542s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Form 1A - Cessation As Employer/Employer to UO (Query),Chrome 69.0.3497.100,,2018-10-20 15:18:04,2018-10-20 15:27:02,8m - 57.780s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-20 15:18:04,2018-10-20 15:27:02,8m - 57.608s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Form 1A - Cessation As Employer/Employer to UO (Reject),Chrome 69.0.3497.100,,2018-10-20 15:27:02,2018-10-20 15:35:59,8m - 56.685s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-20 15:27:02,2018-10-20 15:35:59,8m - 56.539s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Form 1A - Cessation As Employer/Employer to UO (Under enforcement),Chrome 69.0.3497.100,,2018-10-20 15:35:59,2018-10-20 15:38:42,2m - 43.397s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-20 15:35:59,2018-10-20 15:37:13,1m - 13.754s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-20 15:37:13,2018-10-20 15:38:42,1m - 29.499s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Form 1A - Cessation As Employer/OTC to UO (Approve),Chrome 69.0.3497.100,,2018-10-20 15:38:42,2018-10-20 15:41:26,2m - 43.782s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-20 15:38:42,2018-10-20 15:39:57,1m - 14.414s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-20 15:39:57,2018-10-20 15:41:26,1m - 29.207s,FAILED
,,,,,,
