Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Form 1A - Cessation as Employer,Chrome 70.0.3538.102,This test suite consisted all automated workflow,2018-11-24 17:26:39,2018-11-24 18:18:39,51m - 59.221s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Form 1A - Cessation As Employer/Employer to UO (Approve),Chrome 70.0.3538.102,,2018-11-24 17:26:40,2018-11-24 17:31:32,4m - 52.225s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-24 17:26:40,2018-11-24 17:31:32,4m - 51.703s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Form 1A - Cessation As Employer/Employer to UO (Query),Chrome 70.0.3538.102,,2018-11-24 17:31:32,2018-11-24 17:34:44,3m - 11.689s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-24 17:31:32,2018-11-24 17:34:44,3m - 11.396s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Form 1A - Cessation As Employer/Employer to UO (Reject),Chrome 70.0.3538.102,,2018-11-24 17:34:44,2018-11-24 17:39:31,4m - 47.335s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-24 17:34:44,2018-11-24 17:39:31,4m - 47.070s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Form 1A - Cessation As Employer/Employer to UO (Under enforcement),Chrome 70.0.3538.102,,2018-11-24 17:39:31,2018-11-24 17:43:48,4m - 17.058s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-24 17:39:31,2018-11-24 17:40:50,1m - 18.976s,PASSED
callTestCase,Chrome 70.0.3538.102,,2018-11-24 17:40:50,2018-11-24 17:43:48,2m - 57.778s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Form 1A - Cessation As Employer/OTC to UO (Approve),Chrome 70.0.3538.102,,2018-11-24 17:43:48,2018-11-24 17:48:01,4m - 13.334s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-24 17:43:48,2018-11-24 17:45:06,1m - 17.198s,PASSED
callTestCase,Chrome 70.0.3538.102,,2018-11-24 17:45:06,2018-11-24 17:48:01,2m - 55.922s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Form 1A - Cessation As Employer/OTC to UO (Query),Chrome 70.0.3538.102,,2018-11-24 17:48:01,2018-11-24 17:52:15,4m - 13.806s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-24 17:48:02,2018-11-24 17:49:19,1m - 17.622s,PASSED
callTestCase,Chrome 70.0.3538.102,,2018-11-24 17:49:19,2018-11-24 17:52:15,2m - 55.985s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Form 1A - Cessation As Employer/OTC to UO (Reject),Chrome 70.0.3538.102,,2018-11-24 17:52:15,2018-11-24 17:57:45,5m - 30.116s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-24 17:52:16,2018-11-24 17:53:33,1m - 17.102s,PASSED
callTestCase,Chrome 70.0.3538.102,,2018-11-24 17:53:33,2018-11-24 17:57:45,4m - 12.769s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Form 1A - Cessation As Employer/OTC to UO (Under enforcement),Chrome 70.0.3538.102,,2018-11-24 17:57:45,2018-11-24 18:01:58,4m - 12.885s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-24 17:57:46,2018-11-24 17:59:03,1m - 17.126s,PASSED
callTestCase,Chrome 70.0.3538.102,,2018-11-24 17:59:03,2018-11-24 18:01:58,2m - 55.475s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Form 1A - Cessation As Employer/PKRBO to UO (Approve),Chrome 70.0.3538.102,,2018-11-24 18:01:58,2018-11-24 18:06:08,4m - 9.733s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-24 18:01:59,2018-11-24 18:03:12,1m - 12.989s,PASSED
callTestCase,Chrome 70.0.3538.102,,2018-11-24 18:03:12,2018-11-24 18:06:08,2m - 56.437s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Form 1A - Cessation As Employer/PKRBO to UO (Query),Chrome 70.0.3538.102,,2018-11-24 18:06:08,2018-11-24 18:10:18,4m - 9.728s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-24 18:06:08,2018-11-24 18:07:21,1m - 12.894s,PASSED
callTestCase,Chrome 70.0.3538.102,,2018-11-24 18:07:21,2018-11-24 18:10:18,2m - 56.521s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Form 1A - Cessation As Employer/PKRBO to UO (Reject),Chrome 70.0.3538.102,,2018-11-24 18:10:18,2018-11-24 18:14:28,4m - 10.026s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-24 18:10:18,2018-11-24 18:11:31,1m - 13.093s,PASSED
callTestCase,Chrome 70.0.3538.102,,2018-11-24 18:11:31,2018-11-24 18:14:28,2m - 56.647s,FAILED
,,,,,,
Test Cases/Final Aug 2018 - PKS Automation/Registration Module/Workflow/Form 1A - Cessation As Employer/PKRBO to UO (Under enforcement),Chrome 70.0.3538.102,,2018-11-24 18:14:28,2018-11-24 18:18:38,4m - 10.228s,FAILED
callTestCase,Chrome 70.0.3538.102,,2018-11-24 18:14:28,2018-11-24 18:15:41,1m - 13.251s,PASSED
callTestCase,Chrome 70.0.3538.102,,2018-11-24 18:15:41,2018-11-24 18:18:38,2m - 56.728s,FAILED
